record_id,series,sequence,title,youtube_id,transcript_rel,subtitle_rel,media_rel,media_match,media_candidates,transcript_words,last_timestamp,duration_seconds,transcript_sha256,subtitle_sha256,video_family_size,canonical_video_record
jiddu-krishnamurti/wholly-different-way-of-living/015-cdvb92kSmAE,jiddu-krishnamurti/wholly-different-way-of-living,15,"J. Krishnamurti - San Diego 1974 - Conversation 15 - Religion, authority and education - Part 1",cdvb92kSmAE,"markdown/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/015 - J. Krishnamurti - San Diego 1974 - Conversation 15 - Religion, authority and education - Part 1 [cdvb92kSmAE].md","subtitles/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/015 - J. Krishnamurti - San Diego 1974 - Conversation 15 - Religion, authority and education - Part 1 [cdvb92kSmAE].srt","lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/015 - J. Krishnamurti - San Diego 1974 - Conversation 15 - Religion, authority and education - Part 1 [cdvb92kSmAE].mkv",exact-source-path,1,6115,"00:58:30,146",3510.146,29a0f650752c1ae319c48e812fc0a838de522cf2394c39e0d6e97a4fb03eb88a,5a0fa14388b28293b174682d6c90e2ed46d0324689c1f3f6d0fd9ac13ff8ddc2,1,yes
jiddu-krishnamurti/wholly-different-way-of-living/016-SJ1q9KeGdwI,jiddu-krishnamurti/wholly-different-way-of-living,16,"J. Krishnamurti - San Diego 1974 - Conversation 16 - Religion, authority and education - Part 2",SJ1q9KeGdwI,"markdown/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/016 - J. Krishnamurti - San Diego 1974 - Conversation 16 - Religion, authority and education - Part 2 [SJ1q9KeGdwI].md","subtitles/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/016 - J. Krishnamurti - San Diego 1974 - Conversation 16 - Religion, authority and education - Part 2 [SJ1q9KeGdwI].srt","lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/016 - J. Krishnamurti - San Diego 1974 - Conversation 16 - Religion, authority and education - Part 2 [SJ1q9KeGdwI].mkv",exact-source-path,1,6037,"00:58:38,020",3518.02,bb9569023cb703322c65698a1065df01f6d9c60b8abb834efeb5e08cd6750f7f,f17afa5bd977c4ab5b4d9efee2008bb20fa52b8f7c7b63cb0cd464571e181a28,1,yes
jiddu-krishnamurti/wholly-different-way-of-living/017-HhMVrr7-JEk,jiddu-krishnamurti/wholly-different-way-of-living,17,"J. Krishnamurti - San Diego 1974 - Convers. 17 - Meditation, a quality of attention that pervades...",HhMVrr7-JEk,"markdown/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/017 - J. Krishnamurti - San Diego 1974 - Convers. 17 - Meditation, a quality of attention that pervades... [HhMVrr7-JEk].md","subtitles/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/017 - J. Krishnamurti - San Diego 1974 - Convers. 17 - Meditation, a quality of attention that pervades... [HhMVrr7-JEk].srt","lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/017 - J. Krishnamurti - San Diego 1974 - Convers. 17 - Meditation, a quality of attention that pervades... [HhMVrr7-JEk].webm",exact-source-path,1,6106,"00:58:51,800",3531.8,6048e8f721125d2bedab9d3da94886d181df9876cc0e2c2ad5d976dc54761bf0,6e444fa73bef130f76c05e7059177a3e39dc33a931e82e15ce389c156b0e8d71,1,yes
jiddu-krishnamurti/wholly-different-way-of-living/018-HMyX2FXE9S4,jiddu-krishnamurti/wholly-different-way-of-living,18,J. Krishnamurti - San Diego 1974 - Conversation 18 - Meditation and the sacred mind,HMyX2FXE9S4,markdown/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/018 - J. Krishnamurti - San Diego 1974 - Conversation 18 - Meditation and the sacred mind [HMyX2FXE9S4].md,subtitles/lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/018 - J. Krishnamurti - San Diego 1974 - Conversation 18 - Meditation and the sacred mind [HMyX2FXE9S4].srt,lazyearn/jiddu-krishnamurti/wholly-different-way-of-living/018 - J. Krishnamurti - San Diego 1974 - Conversation 18 - Meditation and the sacred mind [HMyX2FXE9S4].webm,exact-source-path,1,5845,"00:58:34,140",3514.14,fe96e6a0fbd3e0b5743bfa7c3932a5ffd648b2c8650f39b2e0a6bbbdd2d2803b,958cb0099080974e8247eda8bd2d574656f1f94a1408fa68c7499f8f90363964,1,yes
jim-rohn-originals-no-ai/001-0sG31mTbHJU,jim-rohn-originals-no-ai,1,Diseases of Attitude - Jim Rohn,0sG31mTbHJU,markdown/lazyearn/jim-rohn-originals-no-ai/001 - Diseases of Attitude - Jim Rohn [0sG31mTbHJU].md,subtitles/lazyearn/jim-rohn-originals-no-ai/001 - Diseases of Attitude - Jim Rohn [0sG31mTbHJU].srt,lazyearn/jim-rohn-originals-no-ai/001 - Diseases of Attitude - Jim Rohn [0sG31mTbHJU].webm,exact-source-path,1,3836,"00:26:31,540",1591.54,0a4b4e7d42d1d401d21a5aaeaf74aad0fe4b1d5db0ecb2bbfe08655262ff5ad6,028850904416aca3ae6409a6d02fe966b32659cef5f2b871e6ac5bc4674092fc,1,yes
jim-rohn-originals-no-ai/002-gAZ0ARHKKoU,jim-rohn-originals-no-ai,2,Jim Rohn  - GSI Master Trainer Seminar 2003,gAZ0ARHKKoU,markdown/lazyearn/jim-rohn-originals-no-ai/002 - Jim Rohn  - GSI Master Trainer Seminar 2003 [gAZ0ARHKKoU].md,subtitles/lazyearn/jim-rohn-originals-no-ai/002 - Jim Rohn  - GSI Master Trainer Seminar 2003 [gAZ0ARHKKoU].srt,lazyearn/jim-rohn-originals-no-ai/002 - Jim Rohn  - GSI Master Trainer Seminar 2003 [gAZ0ARHKKoU].mkv,exact-source-path,1,8326,"01:00:21,954",3621.954,1c51009a7792f74d0ccbcd8448ce3e25a5a3bcc8dfb1741c9d65d40d66c7e4a1,b079aafa3388b998d5b61d8e41e1731d23b95f048a59a1237a2ee4ad601ffa0d,1,yes
jim-rohn-originals-no-ai/003-TarOjPbJD1Q,jim-rohn-originals-no-ai,3,Jim Rohn -  Building Your Network Marketing Business,TarOjPbJD1Q,markdown/lazyearn/jim-rohn-originals-no-ai/003 - Jim Rohn -  Building Your Network Marketing Business [TarOjPbJD1Q].md,subtitles/lazyearn/jim-rohn-originals-no-ai/003 - Jim Rohn -  Building Your Network Marketing Business [TarOjPbJD1Q].srt,lazyearn/jim-rohn-originals-no-ai/003 - Jim Rohn -  Building Your Network Marketing Business [TarOjPbJD1Q].webm,exact-source-path,1,11906,"01:06:49,620",4009.62,bbd62e4fd705dba29e343a6bdcb8b158d227fa688fe22ad810e9c3c82f9ac0d2,0d5281dca4c0272fb0e8695fed8487a00f333374bfc63a1bcf379e02b7eaa1a6,1,yes
jim-rohn-originals-no-ai/004-AwDUKk1i2sI,jim-rohn-originals-no-ai,4,2009 Jim Rohn Last Speech ⧸ 最後一場演說,AwDUKk1i2sI,markdown/lazyearn/jim-rohn-originals-no-ai/004 - 2009 Jim Rohn Last Speech ⧸ 最後一場演說 [AwDUKk1i2sI].md,subtitles/lazyearn/jim-rohn-originals-no-ai/004 - 2009 Jim Rohn Last Speech ⧸ 最後一場演說 [AwDUKk1i2sI].srt,lazyearn/jim-rohn-originals-no-ai/004 - 2009 Jim Rohn Last Speech ⧸ 最後一場演說 [AwDUKk1i2sI].webm,exact-source-path,1,3651,"00:33:27,864",2007.864,cf2b71cf0c0b31cfa5583361082587eb2236151d926d77cd2bb299033b0acbac,71a369a7b8c973ad1afd7512b7d2f3c3e9af1237a1734f5d5f7e10599f9ed5e8,1,yes
jim-rohn-originals-no-ai/005-arUini9Mh6A,jim-rohn-originals-no-ai,5,Jim Rohn - Rare Talk (Including his best tips),arUini9Mh6A,markdown/lazyearn/jim-rohn-originals-no-ai/005 - Jim Rohn - Rare Talk (Including his best tips) [arUini9Mh6A].md,subtitles/lazyearn/jim-rohn-originals-no-ai/005 - Jim Rohn - Rare Talk (Including his best tips) [arUini9Mh6A].srt,lazyearn/jim-rohn-originals-no-ai/005 - Jim Rohn - Rare Talk (Including his best tips) [arUini9Mh6A].mkv,exact-source-path,1,11493,"01:04:45,686",3885.686,2e253cc56b360bcf52f36d022f7eb9f949e5088f4309cae12feaa80cad56b695,4cb71e993f703b36a06669c1c47933b71ed603e4f9ecbbd25ddeb1e9ddd099a2,1,yes
jim-rohn-originals-no-ai/006-z7DtCkmFIYI,jim-rohn-originals-no-ai,6,"JIM ROHN - AMBITION, FUEL TO SUCCESS",z7DtCkmFIYI,"markdown/lazyearn/jim-rohn-originals-no-ai/006 - JIM ROHN - AMBITION, FUEL TO SUCCESS [z7DtCkmFIYI].md","subtitles/lazyearn/jim-rohn-originals-no-ai/006 - JIM ROHN - AMBITION, FUEL TO SUCCESS [z7DtCkmFIYI].srt","lazyearn/jim-rohn-originals-no-ai/006 - JIM ROHN - AMBITION, FUEL TO SUCCESS [z7DtCkmFIYI].mkv",exact-source-path,1,7817,"00:51:52,840",3112.84,8784547dc74a500974bf038eafd335ec24e1fe25ef5636c5d259a5a788d335bd,1afb40acc1e76dc2824ab8033801f4a602f95868ac57286ce06039ba908d8bbb,1,yes
jim-rohn-originals-no-ai/007-E-qYHYMdniM,jim-rohn-originals-no-ai,7,Jim rohn  How to use a Journal,E-qYHYMdniM,markdown/lazyearn/jim-rohn-originals-no-ai/007 - Jim rohn  How to use a Journal [E-qYHYMdniM].md,subtitles/lazyearn/jim-rohn-originals-no-ai/007 - Jim rohn  How to use a Journal [E-qYHYMdniM].srt,lazyearn/jim-rohn-originals-no-ai/007 - Jim rohn  How to use a Journal [E-qYHYMdniM].mp4,exact-source-path,1,7378,"00:47:18,580",2838.58,9aa2e77aecb408df2f6f2296ce32c903316e779e239e5d52f96b92bd27fa0410,5cec13d009a0af174e46b592faa1bffe4aaf37f884e90fec6da80d0925f61c46,1,yes
jim-rohn-originals-no-ai/008-qSNhBZfsbIU,jim-rohn-originals-no-ai,8,Jim Rohn： TIME IS VALUABLE - Motivational Speech,qSNhBZfsbIU,markdown/lazyearn/jim-rohn-originals-no-ai/008 - Jim Rohn： TIME IS VALUABLE - Motivational Speech [qSNhBZfsbIU].md,subtitles/lazyearn/jim-rohn-originals-no-ai/008 - Jim Rohn： TIME IS VALUABLE - Motivational Speech [qSNhBZfsbIU].srt,lazyearn/jim-rohn-originals-no-ai/008 - Jim Rohn： TIME IS VALUABLE - Motivational Speech [qSNhBZfsbIU].webm,exact-source-path,1,5583,"00:35:07,002",2107.002,296dd06ed57bd6a7ce5243d8e7d2fe093afe38af1a4fc32bd84ccbe765dbe494,6f52504d4276ad8b644002ab49e3c2580bcff51ab5f605087d0bb00443ecd6a6,1,yes
jim-rohn-originals-no-ai/009-W8e403FML4I,jim-rohn-originals-no-ai,9,Jim Rohn  Have A Solid Plan (For Teens and Adults),W8e403FML4I,markdown/lazyearn/jim-rohn-originals-no-ai/009 - Jim Rohn  Have A Solid Plan (For Teens and Adults) [W8e403FML4I].md,subtitles/lazyearn/jim-rohn-originals-no-ai/009 - Jim Rohn  Have A Solid Plan (For Teens and Adults) [W8e403FML4I].srt,lazyearn/jim-rohn-originals-no-ai/009 - Jim Rohn  Have A Solid Plan (For Teens and Adults) [W8e403FML4I].webm,exact-source-path,1,10283,"00:56:37,420",3397.42,75bffedcb5ebba665839271031fefea61dbc71e96c84072ecbf7f358034f1734,e37af219183ee946c140147dbede7b4e56e64f66ff7a2496275dca9a289c8eb0,1,yes
jim-rohn-originals-no-ai/010-wS7b1I50F7Y,jim-rohn-originals-no-ai,10,Jim Rohn   Getting Rich is Easy,wS7b1I50F7Y,markdown/lazyearn/jim-rohn-originals-no-ai/010 - Jim Rohn   Getting Rich is Easy [wS7b1I50F7Y].md,subtitles/lazyearn/jim-rohn-originals-no-ai/010 - Jim Rohn   Getting Rich is Easy [wS7b1I50F7Y].srt,lazyearn/jim-rohn-originals-no-ai/010 - Jim Rohn   Getting Rich is Easy [wS7b1I50F7Y].webm,exact-source-path,1,1968,"00:10:55,023",655.023,aa06166b19f7ecce6dc3e7864f67a3a45c1417f75ed551a5913b9764153aa6f1,105184cb60653b8b0ac02846e9f885c6797c34364ede07725bcdf442177d83ab,1,yes
jim-rohn-originals-no-ai/011-6aWlD3NhIfs,jim-rohn-originals-no-ai,11,The Power Of Ambition by Jim Rohn,6aWlD3NhIfs,markdown/lazyearn/jim-rohn-originals-no-ai/011 - The Power Of Ambition by Jim Rohn [6aWlD3NhIfs].md,subtitles/lazyearn/jim-rohn-originals-no-ai/011 - The Power Of Ambition by Jim Rohn [6aWlD3NhIfs].srt,lazyearn/jim-rohn-originals-no-ai/011 - The Power Of Ambition by Jim Rohn [6aWlD3NhIfs].webm,exact-source-path,1,59627,"06:32:04,044",23524.044,7c56d30468e5a734bb5ea98b123c886883d1aa1b1f1e7ac3265e40503d2926fd,cbb103f41be207073b694286935f2dbf97f755f9d52fd91142e36a4a68a8e4c4,1,yes
jim-rohn-originals-no-ai/012-YF75cLE-6hI,jim-rohn-originals-no-ai,12,Jim Rohn - The Major KEY to Your Better Future is YOU - Full Seminar (Greek Subtitles),YF75cLE-6hI,markdown/lazyearn/jim-rohn-originals-no-ai/012 - Jim Rohn - The Major KEY to Your Better Future is YOU - Full Seminar (Greek Subtitles) [YF75cLE-6hI].md,subtitles/lazyearn/jim-rohn-originals-no-ai/012 - Jim Rohn - The Major KEY to Your Better Future is YOU - Full Seminar (Greek Subtitles) [YF75cLE-6hI].srt,lazyearn/jim-rohn-originals-no-ai/012 - Jim Rohn - The Major KEY to Your Better Future is YOU - Full Seminar (Greek Subtitles) [YF75cLE-6hI].webm,exact-source-path,1,18353,"02:04:33,406",7473.406,896856587ce6a6d9779deb41b13e7e02cbef238a709169f34678306685164507,ee680c20e72c55b0f580665c5fa973a6e88dce4b1d3a2908ded981bf9eb7b98e,1,yes
jim-rohn-originals-no-ai/013-2-id_FOc09k,jim-rohn-originals-no-ai,13,Jim Rohn Get Serious! ｜ Look In The Description If You're Seeing This in 2023 ｜ Iconz Global Network,2-id_FOc09k,markdown/lazyearn/jim-rohn-originals-no-ai/013 - Jim Rohn Get Serious! ｜ Look In The Description If You're Seeing This in 2023 ｜ Iconz Global Network [2-id_FOc09k].md,subtitles/lazyearn/jim-rohn-originals-no-ai/013 - Jim Rohn Get Serious! ｜ Look In The Description If You're Seeing This in 2023 ｜ Iconz Global Network [2-id_FOc09k].srt,lazyearn/jim-rohn-originals-no-ai/013 - Jim Rohn Get Serious! ｜ Look In The Description If You're Seeing This in 2023 ｜ Iconz Global Network [2-id_FOc09k].webm,exact-source-path,1,8405,"00:51:43,730",3103.73,527df0b49ac847fbeae4317e68fd28da826f43af75ec757090b0e5e0a226fbf5,1a35167c09bf89ef4cfba9201264530f3ba17c2c7f3e57348b612743765bb8d9,1,yes
jim-rohn-originals-no-ai/014-Mres4xDThPg,jim-rohn-originals-no-ai,14,The Proven Way To Have Your Best Year Ever By Jim Rohn!,Mres4xDThPg,markdown/lazyearn/jim-rohn-originals-no-ai/014 - The Proven Way To Have Your Best Year Ever By Jim Rohn! [Mres4xDThPg].md,subtitles/lazyearn/jim-rohn-originals-no-ai/014 - The Proven Way To Have Your Best Year Ever By Jim Rohn! [Mres4xDThPg].srt,lazyearn/jim-rohn-originals-no-ai/014 - The Proven Way To Have Your Best Year Ever By Jim Rohn! [Mres4xDThPg].webm,exact-source-path,1,41435,"04:08:38,380",14918.38,9a2b6bc5378d806e886567ce1fcf7a36e70629a9f452d3ca546c5c344e66860a,376a69cafb37c815f9d552e0a190478cd1d479bf57cd90d4e91fe24400956967,1,yes
jim-rohn-originals-no-ai/015-gljlCJFHNZ0,jim-rohn-originals-no-ai,15,Jim Rohn ~ How to Have the Best Year Ever! Full 4 hr video on  Personal Development Life Coaching,gljlCJFHNZ0,markdown/lazyearn/jim-rohn-originals-no-ai/015 - Jim Rohn ~ How to Have the Best Year Ever! Full 4 hr video on  Personal Development Life Coaching [gljlCJFHNZ0].md,subtitles/lazyearn/jim-rohn-originals-no-ai/015 - Jim Rohn ~ How to Have the Best Year Ever! Full 4 hr video on  Personal Development Life Coaching [gljlCJFHNZ0].srt,lazyearn/jim-rohn-originals-no-ai/015 - Jim Rohn ~ How to Have the Best Year Ever! Full 4 hr video on  Personal Development Life Coaching [gljlCJFHNZ0].webm,exact-source-path,1,43237,"04:22:37,398",15757.398,da5dd1211dc3c26639cf1bbb5a307d8a5b526821a1dd2a7eff77efcb79491436,1ed9343e9083d9056336a1fa8e7ad59c9302c74c62b6da4d5b0af338447bc163,1,yes
jim-rohn-originals-no-ai/016-pUz06GHWWuM,jim-rohn-originals-no-ai,16,How to Take Charge of Your Life   Jim Rohn Personal Development,pUz06GHWWuM,markdown/lazyearn/jim-rohn-originals-no-ai/016 - How to Take Charge of Your Life   Jim Rohn Personal Development [pUz06GHWWuM].md,subtitles/lazyearn/jim-rohn-originals-no-ai/016 - How to Take Charge of Your Life   Jim Rohn Personal Development [pUz06GHWWuM].srt,lazyearn/jim-rohn-originals-no-ai/016 - How to Take Charge of Your Life   Jim Rohn Personal Development [pUz06GHWWuM].webm,exact-source-path,1,18372,"02:04:39,461",7479.461,b582a85a23b3fc8cf87295194738a9cc87678fab08b6b9aff1fe204faf64d8ec,2b53be96a546dcd81d7698bedb805246eb86e5f8b3f797f77fcaef3247390bcc,1,yes
jim-rohn-originals-no-ai/017-XY5nulJAIn4,jim-rohn-originals-no-ai,17,Jim Rohn - Increasing your value,XY5nulJAIn4,markdown/lazyearn/jim-rohn-originals-no-ai/017 - Jim Rohn - Increasing your value [XY5nulJAIn4].md,subtitles/lazyearn/jim-rohn-originals-no-ai/017 - Jim Rohn - Increasing your value [XY5nulJAIn4].srt,lazyearn/jim-rohn-originals-no-ai/017 - Jim Rohn - Increasing your value [XY5nulJAIn4].webm,exact-source-path,1,1788,"00:11:12,500",672.5,7fc1171b2b4716b33bc03ea30435a21cb04693698023d11045bed1b28187acea,8d56826245bb1140106160297b0fb6acbc651a61d2811585fabcc37e55e7e05e,1,yes
jim-rohn-originals-no-ai/018-X9-PxHfCwVM,jim-rohn-originals-no-ai,18,The Challenge to Succeed (Part 1) - Jim Rohn,X9-PxHfCwVM,markdown/lazyearn/jim-rohn-originals-no-ai/018 - The Challenge to Succeed (Part 1) - Jim Rohn [X9-PxHfCwVM].md,subtitles/lazyearn/jim-rohn-originals-no-ai/018 - The Challenge to Succeed (Part 1) - Jim Rohn [X9-PxHfCwVM].srt,lazyearn/jim-rohn-originals-no-ai/018 - The Challenge to Succeed (Part 1) - Jim Rohn [X9-PxHfCwVM].webm,exact-source-path,1,8063,"00:51:18,854",3078.854,61f68fd663e156a9a12abd385eb31f8d55a92d2f7ed499b543b1125f3fb9d273,f3b7d6407300d3c827a87c7172409e8a3591a5424267f2fa9aa7d5991f5c3aee,1,yes
jim-rohn-originals-no-ai/019-d8eA6kWWEe0,jim-rohn-originals-no-ai,19,Jim Rohn Speaks at one of Greg Herder's MegaManaging seminars for sales managers： Part 2,d8eA6kWWEe0,markdown/lazyearn/jim-rohn-originals-no-ai/019 - Jim Rohn Speaks at one of Greg Herder's MegaManaging seminars for sales managers： Part 2 [d8eA6kWWEe0].md,subtitles/lazyearn/jim-rohn-originals-no-ai/019 - Jim Rohn Speaks at one of Greg Herder's MegaManaging seminars for sales managers： Part 2 [d8eA6kWWEe0].srt,lazyearn/jim-rohn-originals-no-ai/019 - Jim Rohn Speaks at one of Greg Herder's MegaManaging seminars for sales managers： Part 2 [d8eA6kWWEe0].webm,exact-source-path,1,6884,"00:50:10,540",3010.54,32352b62a614e538283509c1fc467d337e64caab432b0b0c128b12d8d1b86c98,86030800d665e639f98bd9fad0ad889da337f0c73739e2d85e2125301b4484c8,1,yes
jim-rohn-originals-no-ai/020-aUsHwEWIaNA,jim-rohn-originals-no-ai,20,Discipline and Procrastination - Do it now or Do it later ｜ Best Motivational Speech ｜ Jim Rohn,aUsHwEWIaNA,markdown/lazyearn/jim-rohn-originals-no-ai/020 - Discipline and Procrastination - Do it now or Do it later ｜ Best Motivational Speech ｜ Jim Rohn [aUsHwEWIaNA].md,subtitles/lazyearn/jim-rohn-originals-no-ai/020 - Discipline and Procrastination - Do it now or Do it later ｜ Best Motivational Speech ｜ Jim Rohn [aUsHwEWIaNA].srt,lazyearn/jim-rohn-originals-no-ai/020 - Discipline and Procrastination - Do it now or Do it later ｜ Best Motivational Speech ｜ Jim Rohn [aUsHwEWIaNA].mkv,exact-source-path,1,2248,"00:13:33,339",813.339,19f3571c7e0ad965300f8b1c39c42ba3431e98033feb1af154b3a093dc0995f9,8a14478cefd76c8a541b0e8fe490cbe62cbf750429eb30d39994e487a9260b5f,1,yes
jim-rohn-originals-no-ai/021-1zNx3QyQ-9M,jim-rohn-originals-no-ai,21,Jim Rohn_Work Harder On Yourself Not On Your Job,1zNx3QyQ-9M,markdown/lazyearn/jim-rohn-originals-no-ai/021 - Jim Rohn_Work Harder On Yourself Not On Your Job [1zNx3QyQ-9M].md,subtitles/lazyearn/jim-rohn-originals-no-ai/021 - Jim Rohn_Work Harder On Yourself Not On Your Job [1zNx3QyQ-9M].srt,lazyearn/jim-rohn-originals-no-ai/021 - Jim Rohn_Work Harder On Yourself Not On Your Job [1zNx3QyQ-9M].webm,exact-source-path,1,1643,"00:10:49,560",649.56,914f35444a2591cdbce696e18a0febe0232f9c9dba7dc917b1acccbe20207237,48eff12818c3956699c24d2571d0a3b67f4e42cf36e2b9e34fac621dc303654c,1,yes
mit-nuts-and-bolts-of-new-ventures/001-5gtR7IjtcFE,mit-nuts-and-bolts-of-new-ventures,1,"Session 1, Part 1： Introduction： Most Startups Fail; How to Improve Your Odds",5gtR7IjtcFE,"markdown/lazyearn/mit-nuts-and-bolts-of-new-ventures/001 - Session 1, Part 1： Introduction： Most Startups Fail; How to Improve Your Odds [5gtR7IjtcFE].md","subtitles/lazyearn/mit-nuts-and-bolts-of-new-ventures/001 - Session 1, Part 1： Introduction： Most Startups Fail; How to Improve Your Odds [5gtR7IjtcFE].srt","lazyearn/mit-nuts-and-bolts-of-new-ventures/001 - Session 1, Part 1： Introduction： Most Startups Fail; How to Improve Your Odds [5gtR7IjtcFE].webm",exact-source-path,1,11446,"01:09:08,319",4148.319,5aae26ac88d1b2e77895900d6f0ac214a82f3160a5a623e48768315bdc54f481,3dd76b0b027ade6254de237717ac94c4982546f2f358384d5ce53cc9ff25b849,1,yes
mit-nuts-and-bolts-of-new-ventures/002-8OH72JS7FZg,mit-nuts-and-bolts-of-new-ventures,2,"Session 1, Part 2： Market Identification and Sales： Finding Your Customer",8OH72JS7FZg,"markdown/lazyearn/mit-nuts-and-bolts-of-new-ventures/002 - Session 1, Part 2： Market Identification and Sales： Finding Your Customer [8OH72JS7FZg].md","subtitles/lazyearn/mit-nuts-and-bolts-of-new-ventures/002 - Session 1, Part 2： Market Identification and Sales： Finding Your Customer [8OH72JS7FZg].srt","lazyearn/mit-nuts-and-bolts-of-new-ventures/002 - Session 1, Part 2： Market Identification and Sales： Finding Your Customer [8OH72JS7FZg].webm",exact-source-path,1,12540,"01:28:55,168",5335.168,7790056b453256059499e122240a3afa80bc65b9f6a7be7a3e16f4b67d374f43,ae494d7445fe24d2425556e316c46285e9a4bd47dda6f72dc7a24ce093d6accc,1,yes
mit-nuts-and-bolts-of-new-ventures/003-wzC4PddpFnA,mit-nuts-and-bolts-of-new-ventures,3,"Session 2, Part 2： How Are You Going to Make Money？—The Business⧸Venture Model",wzC4PddpFnA,"markdown/lazyearn/mit-nuts-and-bolts-of-new-ventures/003 - Session 2, Part 2： How Are You Going to Make Money？—The Business⧸Venture Model [wzC4PddpFnA].md","subtitles/lazyearn/mit-nuts-and-bolts-of-new-ventures/003 - Session 2, Part 2： How Are You Going to Make Money？—The Business⧸Venture Model [wzC4PddpFnA].srt","lazyearn/mit-nuts-and-bolts-of-new-ventures/003 - Session 2, Part 2： How Are You Going to Make Money？—The Business⧸Venture Model [wzC4PddpFnA].webm",exact-source-path,1,10996,"01:02:50,738",3770.738,dac1a682bdd8042349b714c980f92bc50a22525fc11bf30c0b77083cd4263143,1fb678c6ca50ba42cad63e324c94c348688a87e437ca391acd3dc6841dd5088a,1,yes
